id_student,final_result,assignment_name,due_date,date_submitted,score,weight,weighted_score,turned_in,days_late,num_resources_accessed,avg_clicks_per_resource
513396,1,Quiz 2,51,54.0,56,3.0,1.68,1,0.0,79,3.3814814814814818
513396,1,Test 2,53,63.0,66,10.0,6.6,1,0.0,79,3.3814814814814818
513396,1,Quiz 3,79,,0,3.0,0.0,0,,79,3.3814814814814818
513396,1,Test 3,81,,0,12.5,0.0,0,,79,3.3814814814814818
513396,1,Quiz 4,114,117.0,65,4.0,2.6,1,0.0,79,3.3814814814814818
513396,1,Test 4,116,117.0,28,15.0,4.2,1,0.0,79,3.3814814814814818
513396,1,Quiz 5,149,152.0,76,4.0,3.04,1,0.0,79,3.3814814814814818
513396,1,Test 5,151,153.0,39,15.0,5.85,1,0.0,79,3.3814814814814818
513396,1,Quiz 6,170,173.0,42,3.0,1.26,1,0.0,79,3.3814814814814818
513396,1,Test 6,200,202.0,34,15.0,5.1,1,0.0,79,3.3814814814814818
513396,1,Quiz 7,206,,0,6.0,0.0,0,,79,3.3814814814814818
513396,1,Final Exam,240,,0,100.0,0.0,0,,79,3.3814814814814818
513773,0,Quiz 1,23,25.0,40,2.0,0.8,1,0.0,101,2.652425180598555
513773,0,Test 1,25,24.0,73,7.5,5.475,1,0.0,101,2.652425180598555
513773,0,Quiz 2,51,54.0,61,3.0,1.83,1,0.0,101,2.652425180598555
513773,0,Test 2,53,58.0,67,10.0,6.7,1,0.0,101,2.652425180598555
513773,0,Quiz 3,79,81.0,64,3.0,1.92,1,0.0,101,2.652425180598555
513773,0,Test 3,81,82.0,64,12.5,8.0,1,0.0,101,2.652425180598555
513773,0,Quiz 4,114,117.0,52,4.0,2.08,1,0.0,101,2.652425180598555
513773,0,Test 4,116,116.0,68,15.0,10.2,1,0.0,101,2.652425180598555
513773,0,Quiz 5,149,,0,4.0,0.0,0,,101,2.652425180598555
513773,0,Test 5,151,,0,15.0,0.0,0,,101,2.652425180598555
513773,0,Quiz 6,170,173.0,19,3.0,0.57,1,0.0,101,2.652425180598555
513773,0,Test 6,200,205.0,30,15.0,4.5,1,0.0,101,2.652425180598555
513773,0,Quiz 7,206,,0,6.0,0.0,0,,101,2.652425180598555
513773,0,Final Exam,240,230.0,49,100.0,49.0,1,0.0,101,2.652425180598555
513854,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,609,3.4354205175767247
513854,0,Test 1,25,20.0,88,7.5,6.6,1,0.0,609,3.4354205175767247
513854,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,609,3.4354205175767247
513854,0,Test 2,53,51.0,96,10.0,9.6,1,0.0,609,3.4354205175767247
513854,0,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,609,3.4354205175767247
513854,0,Test 3,81,79.0,97,12.5,12.125,1,0.0,609,3.4354205175767247
513854,0,Quiz 4,114,117.0,67,4.0,2.68,1,0.0,609,3.4354205175767247
513854,0,Test 4,116,115.0,94,15.0,14.1,1,0.0,609,3.4354205175767247
513854,0,Quiz 5,149,152.0,70,4.0,2.8,1,0.0,609,3.4354205175767247
513854,0,Test 5,151,149.0,83,15.0,12.45,1,0.0,609,3.4354205175767247
513854,0,Quiz 6,170,173.0,72,3.0,2.16,1,0.0,609,3.4354205175767247
513854,0,Test 6,200,198.0,82,15.0,12.3,1,0.0,609,3.4354205175767247
513854,0,Quiz 7,206,209.0,53,6.0,3.18,1,0.0,609,3.4354205175767247
513854,0,Final Exam,240,229.0,62,100.0,62.0,1,0.0,609,3.4354205175767247
514300,0,Quiz 1,23,25.0,30,2.0,0.6,1,0.0,85,2.4654721855100323
514300,0,Test 1,25,24.0,68,7.5,5.1,1,0.0,85,2.4654721855100323
514300,0,Quiz 2,51,54.0,56,3.0,1.68,1,0.0,85,2.4654721855100323
514300,0,Test 2,53,53.0,49,10.0,4.9,1,0.0,85,2.4654721855100323
514300,0,Quiz 3,79,81.0,19,3.0,0.57,1,0.0,85,2.4654721855100323
514300,0,Test 3,81,81.0,66,12.5,8.25,1,0.0,85,2.4654721855100323
514300,0,Quiz 4,114,117.0,33,4.0,1.32,1,0.0,85,2.4654721855100323
514300,0,Test 4,116,116.0,52,15.0,7.8,1,0.0,85,2.4654721855100323
514300,0,Quiz 5,149,152.0,52,4.0,2.08,1,0.0,85,2.4654721855100323
514300,0,Test 5,151,150.0,60,15.0,9.0,1,0.0,85,2.4654721855100323
514300,0,Quiz 6,170,,0,3.0,0.0,0,,85,2.4654721855100323
514300,0,Test 6,200,200.0,20,15.0,3.0,1,0.0,85,2.4654721855100323
514300,0,Quiz 7,206,,0,6.0,0.0,0,,85,2.4654721855100323
514300,0,Final Exam,240,229.0,31,100.0,31.0,1,0.0,85,2.4654721855100323
514633,1,Quiz 1,23,25.0,37,2.0,0.74,1,0.0,191,3.0328914008558057
514633,1,Test 1,25,25.0,35,7.5,2.625,1,0.0,191,3.0328914008558057
514633,1,Quiz 2,51,54.0,56,3.0,1.68,1,0.0,191,3.0328914008558057
514633,1,Test 2,53,53.0,30,10.0,3.0,1,0.0,191,3.0328914008558057
514633,1,Quiz 3,79,,0,3.0,0.0,0,,191,3.0328914008558057
514633,1,Test 3,81,,0,12.5,0.0,0,,191,3.0328914008558057
514633,1,Quiz 4,114,,0,4.0,0.0,0,,191,3.0328914008558057
514633,1,Test 4,116,,0,15.0,0.0,0,,191,3.0328914008558057
514633,1,Quiz 5,149,,0,4.0,0.0,0,,191,3.0328914008558057
514633,1,Test 5,151,,0,15.0,0.0,0,,191,3.0328914008558057
514633,1,Quiz 6,170,,0,3.0,0.0,0,,191,3.0328914008558057
514633,1,Test 6,200,,0,15.0,0.0,0,,191,3.0328914008558057
514633,1,Quiz 7,206,,0,6.0,0.0,0,,191,3.0328914008558057
514633,1,Final Exam,240,,0,100.0,0.0,0,,191,3.0328914008558057
515046,0,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,348,2.4192601716937605
515046,0,Test 1,25,19.0,81,7.5,6.075,1,0.0,348,2.4192601716937605
515046,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,348,2.4192601716937605
515046,0,Test 2,53,53.0,88,10.0,8.8,1,0.0,348,2.4192601716937605
515046,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,348,2.4192601716937605
515046,0,Test 3,81,80.0,92,12.5,11.5,1,0.0,348,2.4192601716937605
515046,0,Quiz 4,114,117.0,93,4.0,3.72,1,0.0,348,2.4192601716937605
515046,0,Test 4,116,116.0,88,15.0,13.2,1,0.0,348,2.4192601716937605
515046,0,Quiz 5,149,152.0,76,4.0,3.04,1,0.0,348,2.4192601716937605
515046,0,Test 5,151,151.0,86,15.0,12.9,1,0.0,348,2.4192601716937605
515046,0,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,348,2.4192601716937605
515046,0,Test 6,200,196.0,83,15.0,12.45,1,0.0,348,2.4192601716937605
515046,0,Quiz 7,206,209.0,79,6.0,4.74,1,0.0,348,2.4192601716937605
515046,0,Final Exam,240,231.0,82,100.0,82.0,1,0.0,348,2.4192601716937605
515170,1,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,291,3.348405274497549
515170,1,Test 1,25,24.0,83,7.5,6.225,1,0.0,291,3.348405274497549
515170,1,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,291,3.348405274497549
515170,1,Test 2,53,52.0,81,10.0,8.1,1,0.0,291,3.348405274497549
515170,1,Quiz 3,79,81.0,36,3.0,1.08,1,0.0,291,3.348405274497549
515170,1,Test 3,81,80.0,84,12.5,10.5,1,0.0,291,3.348405274497549
515170,1,Quiz 4,114,117.0,67,4.0,2.68,1,0.0,291,3.348405274497549
515170,1,Test 4,116,122.0,60,15.0,9.0,1,0.0,291,3.348405274497549
515170,1,Quiz 5,149,152.0,61,4.0,2.44,1,0.0,291,3.348405274497549
515170,1,Test 5,151,151.0,67,15.0,10.05,1,0.0,291,3.348405274497549
515170,1,Quiz 6,170,173.0,53,3.0,1.59,1,0.0,291,3.348405274497549
515170,1,Test 6,200,,0,15.0,0.0,0,,291,3.348405274497549
515170,1,Quiz 7,206,,0,6.0,0.0,0,,291,3.348405274497549
515170,1,Final Exam,240,231.0,38,100.0,38.0,1,0.0,291,3.348405274497549
515595,0,Quiz 1,23,25.0,80,2.0,1.6,1,0.0,226,2.874498003903038
515595,0,Test 1,25,9.0,99,7.5,7.425,1,0.0,226,2.874498003903038
515595,0,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,226,2.874498003903038
515595,0,Test 2,53,53.0,92,10.0,9.2,1,0.0,226,2.874498003903038
515595,0,Quiz 3,79,81.0,69,3.0,2.07,1,0.0,226,2.874498003903038
515595,0,Test 3,81,85.0,72,12.5,9.0,1,0.0,226,2.874498003903038
515595,0,Quiz 4,114,117.0,67,4.0,2.68,1,0.0,226,2.874498003903038
515595,0,Test 4,116,115.0,67,15.0,10.05,1,0.0,226,2.874498003903038
515595,0,Quiz 5,149,152.0,63,4.0,2.52,1,0.0,226,2.874498003903038
515595,0,Test 5,151,155.0,36,15.0,5.4,1,0.0,226,2.874498003903038
515595,0,Quiz 6,170,173.0,33,3.0,0.99,1,0.0,226,2.874498003903038
515595,0,Test 6,200,200.0,51,15.0,7.65,1,0.0,226,2.874498003903038
515595,0,Quiz 7,206,209.0,49,6.0,2.94,1,0.0,226,2.874498003903038
515595,0,Final Exam,240,229.0,42,100.0,42.0,1,0.0,226,2.874498003903038
515903,0,Quiz 1,23,25.0,80,2.0,1.6,1,0.0,250,2.349739936680235
515903,0,Test 1,25,22.0,71,7.5,5.325,1,0.0,250,2.349739936680235
515903,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,250,2.349739936680235
515903,0,Test 2,53,49.0,75,10.0,7.5,1,0.0,250,2.349739936680235
515903,0,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,250,2.349739936680235
515903,0,Test 3,81,77.0,86,12.5,10.75,1,0.0,250,2.349739936680235
515903,0,Quiz 4,114,117.0,88,4.0,3.52,1,0.0,250,2.349739936680235
515903,0,Test 4,116,112.0,74,15.0,11.1,1,0.0,250,2.349739936680235
515903,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,250,2.349739936680235
515903,0,Test 5,151,150.0,77,15.0,11.55,1,0.0,250,2.349739936680235
515903,0,Quiz 6,170,173.0,69,3.0,2.07,1,0.0,250,2.349739936680235
515903,0,Test 6,200,196.0,66,15.0,9.9,1,0.0,250,2.349739936680235
515903,0,Quiz 7,206,209.0,93,6.0,5.58,1,0.0,250,2.349739936680235
515903,0,Final Exam,240,230.0,58,100.0,58.0,1,0.0,250,2.349739936680235
515945,0,Quiz 1,23,25.0,97,2.0,1.94,1,0.0,290,2.806056527045949
515945,0,Test 1,25,24.0,84,7.5,6.3,1,0.0,290,2.806056527045949
515945,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,290,2.806056527045949
515945,0,Test 2,53,52.0,76,10.0,7.6,1,0.0,290,2.806056527045949
515945,0,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,290,2.806056527045949
515945,0,Test 3,81,80.0,98,12.5,12.25,1,0.0,290,2.806056527045949
515945,0,Quiz 4,114,117.0,93,4.0,3.72,1,0.0,290,2.806056527045949
515945,0,Test 4,116,116.0,98,15.0,14.7,1,0.0,290,2.806056527045949
515945,0,Quiz 5,149,152.0,96,4.0,3.84,1,0.0,290,2.806056527045949
515945,0,Test 5,151,151.0,91,15.0,13.65,1,0.0,290,2.806056527045949
515945,0,Quiz 6,170,173.0,100,3.0,3.0,1,0.0,290,2.806056527045949
515945,0,Test 6,200,200.0,88,15.0,13.2,1,0.0,290,2.806056527045949
515945,0,Quiz 7,206,209.0,85,6.0,5.1,1,0.0,290,2.806056527045949
515945,0,Final Exam,240,233.0,87,100.0,87.0,1,0.0,290,2.806056527045949
516010,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,257,2.54499446290144
516010,0,Test 1,25,24.0,70,7.5,5.25,1,0.0,257,2.54499446290144
516010,0,Quiz 2,51,54.0,75,3.0,2.25,1,0.0,257,2.54499446290144
516010,0,Test 2,53,88.0,71,10.0,7.1,1,0.0,257,2.54499446290144
516010,0,Quiz 3,79,81.0,64,3.0,1.92,1,0.0,257,2.54499446290144
516010,0,Test 3,81,93.0,66,12.5,8.25,1,0.0,257,2.54499446290144
516010,0,Quiz 4,114,117.0,67,4.0,2.68,1,0.0,257,2.54499446290144
516010,0,Test 4,116,116.0,48,15.0,7.2,1,0.0,257,2.54499446290144
516010,0,Quiz 5,149,152.0,91,4.0,3.64,1,0.0,257,2.54499446290144
516010,0,Test 5,151,150.0,57,15.0,8.55,1,0.0,257,2.54499446290144
516010,0,Quiz 6,170,,0,3.0,0.0,0,,257,2.54499446290144
516010,0,Test 6,200,,0,15.0,0.0,0,,257,2.54499446290144
516010,0,Quiz 7,206,209.0,28,6.0,1.68,1,0.0,257,2.54499446290144
516010,0,Final Exam,240,233.0,53,100.0,53.0,1,0.0,257,2.54499446290144
516281,1,Quiz 1,23,25.0,63,2.0,1.26,1,0.0,146,2.079054054054054
516281,1,Test 1,25,21.0,66,7.5,4.95,1,0.0,146,2.079054054054054
516281,1,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,146,2.079054054054054
516281,1,Test 2,53,54.0,79,10.0,7.9,1,0.0,146,2.079054054054054
516281,1,Quiz 3,79,81.0,58,3.0,1.74,1,0.0,146,2.079054054054054
516281,1,Test 3,81,81.0,47,12.5,5.875,1,0.0,146,2.079054054054054
516281,1,Quiz 4,114,117.0,82,4.0,3.28,1,0.0,146,2.079054054054054
516281,1,Test 4,116,116.0,64,15.0,9.6,1,0.0,146,2.079054054054054
516281,1,Quiz 5,149,,0,4.0,0.0,0,,146,2.079054054054054
516281,1,Test 5,151,,0,15.0,0.0,0,,146,2.079054054054054
516281,1,Quiz 6,170,,0,3.0,0.0,0,,146,2.079054054054054
516281,1,Test 6,200,,0,15.0,0.0,0,,146,2.079054054054054
516281,1,Quiz 7,206,,0,6.0,0.0,0,,146,2.079054054054054
516281,1,Final Exam,240,,0,100.0,0.0,0,,146,2.079054054054054
516398,0,Quiz 1,23,25.0,37,2.0,0.74,1,0.0,261,3.6705050505050507
516398,0,Test 1,25,24.0,59,7.5,4.425,1,0.0,261,3.6705050505050507
516398,0,Quiz 2,51,54.0,75,3.0,2.25,1,0.0,261,3.6705050505050507
516398,0,Test 2,53,53.0,72,10.0,7.2,1,0.0,261,3.6705050505050507
516398,0,Quiz 3,79,81.0,61,3.0,1.83,1,0.0,261,3.6705050505050507
516398,0,Test 3,81,80.0,80,12.5,10.0,1,0.0,261,3.6705050505050507
516398,0,Quiz 4,114,117.0,75,4.0,3.0,1,0.0,261,3.6705050505050507
516398,0,Test 4,116,116.0,38,15.0,5.7,1,0.0,261,3.6705050505050507
516398,0,Quiz 5,149,152.0,33,4.0,1.32,1,0.0,261,3.6705050505050507
516398,0,Test 5,151,,0,15.0,0.0,0,,261,3.6705050505050507
516398,0,Quiz 6,170,173.0,72,3.0,2.16,1,0.0,261,3.6705050505050507
516398,0,Test 6,200,200.0,37,15.0,5.55,1,0.0,261,3.6705050505050507
516398,0,Quiz 7,206,209.0,45,6.0,2.7,1,0.0,261,3.6705050505050507
516398,0,Final Exam,240,230.0,49,100.0,49.0,1,0.0,261,3.6705050505050507
516450,0,Quiz 1,23,22.0,100,2.0,2.0,1,0.0,92,2.033333333333333
516450,0,Test 1,25,24.0,71,7.5,5.325,1,0.0,92,2.033333333333333
516450,0,Quiz 2,51,50.0,97,3.0,2.91,1,0.0,92,2.033333333333333
516450,0,Test 2,53,52.0,88,10.0,8.8,1,0.0,92,2.033333333333333
516450,0,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,92,2.033333333333333
516450,0,Test 3,81,72.0,93,12.5,11.625,1,0.0,92,2.033333333333333
516450,0,Quiz 4,114,117.0,97,4.0,3.88,1,0.0,92,2.033333333333333
516450,0,Test 4,116,109.0,89,15.0,13.35,1,0.0,92,2.033333333333333
516450,0,Quiz 5,149,152.0,93,4.0,3.72,1,0.0,92,2.033333333333333
516450,0,Test 5,151,148.0,97,15.0,14.55,1,0.0,92,2.033333333333333
516450,0,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,92,2.033333333333333
516450,0,Test 6,200,199.0,75,15.0,11.25,1,0.0,92,2.033333333333333
516450,0,Quiz 7,206,209.0,72,6.0,4.32,1,0.0,92,2.033333333333333
516450,0,Final Exam,240,230.0,78,100.0,78.0,1,0.0,92,2.033333333333333
517646,0,Quiz 1,23,25.0,47,2.0,0.94,1,0.0,290,3.608904170231604
517646,0,Test 1,25,24.0,78,7.5,5.85,1,0.0,290,3.608904170231604
517646,0,Quiz 2,51,54.0,69,3.0,2.07,1,0.0,290,3.608904170231604
517646,0,Test 2,53,52.0,77,10.0,7.7,1,0.0,290,3.608904170231604
517646,0,Quiz 3,79,81.0,56,3.0,1.68,1,0.0,290,3.608904170231604
517646,0,Test 3,81,78.0,89,12.5,11.125,1,0.0,290,3.608904170231604
517646,0,Quiz 4,114,117.0,58,4.0,2.32,1,0.0,290,3.608904170231604
517646,0,Test 4,116,113.0,61,15.0,9.15,1,0.0,290,3.608904170231604
517646,0,Quiz 5,149,152.0,80,4.0,3.2,1,0.0,290,3.608904170231604
517646,0,Test 5,151,148.0,78,15.0,11.7,1,0.0,290,3.608904170231604
517646,0,Quiz 6,170,173.0,58,3.0,1.74,1,0.0,290,3.608904170231604
517646,0,Test 6,200,193.0,72,15.0,10.8,1,0.0,290,3.608904170231604
517646,0,Quiz 7,206,209.0,51,6.0,3.06,1,0.0,290,3.608904170231604
517646,0,Final Exam,240,230.0,49,100.0,49.0,1,0.0,290,3.608904170231604
518097,1,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,210,3.215301675679961
518097,1,Test 1,25,36.0,50,7.5,3.75,1,0.0,210,3.215301675679961
518097,1,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,210,3.215301675679961
518097,1,Test 2,53,64.0,48,10.0,4.8,1,0.0,210,3.215301675679961
518097,1,Quiz 3,79,81.0,56,3.0,1.68,1,0.0,210,3.215301675679961
518097,1,Test 3,81,100.0,0,12.5,0.0,0,0.0,210,3.215301675679961
518097,1,Quiz 4,114,117.0,27,4.0,1.08,1,0.0,210,3.215301675679961
518097,1,Test 4,116,,0,15.0,0.0,0,,210,3.215301675679961
518097,1,Quiz 5,149,,0,4.0,0.0,0,,210,3.215301675679961
518097,1,Test 5,151,,0,15.0,0.0,0,,210,3.215301675679961
518097,1,Quiz 6,170,,0,3.0,0.0,0,,210,3.215301675679961
518097,1,Test 6,200,,0,15.0,0.0,0,,210,3.215301675679961
518097,1,Quiz 7,206,,0,6.0,0.0,0,,210,3.215301675679961
518097,1,Final Exam,240,,0,100.0,0.0,0,,210,3.215301675679961
518349,0,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,481,3.8884834884145234
518349,0,Test 1,25,24.0,67,7.5,5.025,1,0.0,481,3.8884834884145234
518349,0,Quiz 2,51,54.0,86,3.0,2.58,1,0.0,481,3.8884834884145234
518349,0,Test 2,53,51.0,73,10.0,7.3,1,0.0,481,3.8884834884145234
518349,0,Quiz 3,79,81.0,75,3.0,2.25,1,0.0,481,3.8884834884145234
518349,0,Test 3,81,80.0,87,12.5,10.875,1,0.0,481,3.8884834884145234
518349,0,Quiz 4,114,117.0,63,4.0,2.52,1,0.0,481,3.8884834884145234
518349,0,Test 4,116,115.0,64,15.0,9.6,1,0.0,481,3.8884834884145234
518349,0,Quiz 5,149,152.0,83,4.0,3.32,1,0.0,481,3.8884834884145234
518349,0,Test 5,151,149.0,59,15.0,8.85,1,0.0,481,3.8884834884145234
518349,0,Quiz 6,170,173.0,47,3.0,1.41,1,0.0,481,3.8884834884145234
518349,0,Test 6,200,199.0,58,15.0,8.7,1,0.0,481,3.8884834884145234
518349,0,Quiz 7,206,209.0,63,6.0,3.78,1,0.0,481,3.8884834884145234
518349,0,Final Exam,240,230.0,40,100.0,40.0,1,0.0,481,3.8884834884145234
518436,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,250,3.3521364929619653
518436,0,Test 1,25,25.0,87,7.5,6.525,1,0.0,250,3.3521364929619653
518436,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,250,3.3521364929619653
518436,0,Test 2,53,53.0,87,10.0,8.7,1,0.0,250,3.3521364929619653
518436,0,Quiz 3,79,81.0,69,3.0,2.07,1,0.0,250,3.3521364929619653
518436,0,Test 3,81,81.0,87,12.5,10.875,1,0.0,250,3.3521364929619653
518436,0,Quiz 4,114,117.0,85,4.0,3.4,1,0.0,250,3.3521364929619653
518436,0,Test 4,116,116.0,83,15.0,12.45,1,0.0,250,3.3521364929619653
518436,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,250,3.3521364929619653
518436,0,Test 5,151,151.0,75,15.0,11.25,1,0.0,250,3.3521364929619653
518436,0,Quiz 6,170,173.0,89,3.0,2.67,1,0.0,250,3.3521364929619653
518436,0,Test 6,200,,0,15.0,0.0,0,,250,3.3521364929619653
518436,0,Quiz 7,206,,0,6.0,0.0,0,,250,3.3521364929619653
518436,0,Final Exam,240,231.0,73,100.0,73.0,1,0.0,250,3.3521364929619653
519094,0,Quiz 1,23,25.0,63,2.0,1.26,1,0.0,138,3.4229466611819555
519094,0,Test 1,25,24.0,67,7.5,5.025,1,0.0,138,3.4229466611819555
519094,0,Quiz 2,51,,0,3.0,0.0,0,,138,3.4229466611819555
519094,0,Test 2,53,65.0,66,10.0,6.6,1,0.0,138,3.4229466611819555
519094,0,Quiz 3,79,81.0,53,3.0,1.59,1,0.0,138,3.4229466611819555
519094,0,Test 3,81,79.0,71,12.5,8.875,1,0.0,138,3.4229466611819555
519094,0,Quiz 4,114,,0,4.0,0.0,0,,138,3.4229466611819555
519094,0,Test 4,116,,0,15.0,0.0,0,,138,3.4229466611819555
519094,0,Quiz 5,149,152.0,56,4.0,2.24,1,0.0,138,3.4229466611819555
519094,0,Test 5,151,150.0,59,15.0,8.85,1,0.0,138,3.4229466611819555
519094,0,Quiz 6,170,173.0,58,3.0,1.74,1,0.0,138,3.4229466611819555
519094,0,Test 6,200,200.0,42,15.0,6.3,1,0.0,138,3.4229466611819555
519094,0,Quiz 7,206,,0,6.0,0.0,0,,138,3.4229466611819555
519094,0,Final Exam,240,229.0,42,100.0,42.0,1,0.0,138,3.4229466611819555
519102,1,Quiz 1,23,25.0,57,2.0,1.14,1,0.0,343,3.6115881261595546
519102,1,Test 1,25,24.0,83,7.5,6.225,1,0.0,343,3.6115881261595546
519102,1,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,343,3.6115881261595546
519102,1,Test 2,53,53.0,88,10.0,8.8,1,0.0,343,3.6115881261595546
519102,1,Quiz 3,79,81.0,58,3.0,1.74,1,0.0,343,3.6115881261595546
519102,1,Test 3,81,81.0,95,12.5,11.875,1,0.0,343,3.6115881261595546
519102,1,Quiz 4,114,117.0,35,4.0,1.4,1,0.0,343,3.6115881261595546
519102,1,Test 4,116,115.0,35,15.0,5.25,1,0.0,343,3.6115881261595546
519102,1,Quiz 5,149,152.0,19,4.0,0.76,1,0.0,343,3.6115881261595546
519102,1,Test 5,151,151.0,30,15.0,4.5,1,0.0,343,3.6115881261595546
519102,1,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,343,3.6115881261595546
519102,1,Test 6,200,,0,15.0,0.0,0,,343,3.6115881261595546
519102,1,Quiz 7,206,,0,6.0,0.0,0,,343,3.6115881261595546
519102,1,Final Exam,240,229.0,33,100.0,33.0,1,0.0,343,3.6115881261595546
520400,1,Quiz 1,23,22.0,77,2.0,1.54,1,0.0,38,2.825
520400,1,Test 1,25,,0,7.5,0.0,0,,38,2.825
520400,1,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,38,2.825
520400,1,Test 2,53,53.0,56,10.0,5.6,1,0.0,38,2.825
520400,1,Quiz 3,79,81.0,53,3.0,1.59,1,0.0,38,2.825
520400,1,Test 3,81,81.0,66,12.5,8.25,1,0.0,38,2.825
520400,1,Quiz 4,114,117.0,57,4.0,2.28,1,0.0,38,2.825
520400,1,Test 4,116,118.0,77,15.0,11.55,1,0.0,38,2.825
520400,1,Quiz 5,149,152.0,56,4.0,2.24,1,0.0,38,2.825
520400,1,Test 5,151,156.0,50,15.0,7.5,1,0.0,38,2.825
520400,1,Quiz 6,170,173.0,69,3.0,2.07,1,0.0,38,2.825
520400,1,Test 6,200,,0,15.0,0.0,0,,38,2.825
520400,1,Quiz 7,206,,0,6.0,0.0,0,,38,2.825
520400,1,Final Exam,240,229.0,29,100.0,29.0,1,0.0,38,2.825
521160,0,Quiz 1,23,25.0,37,2.0,0.74,1,0.0,359,3.3697467898357396
521160,0,Test 1,25,23.0,92,7.5,6.9,1,0.0,359,3.3697467898357396
521160,0,Quiz 2,51,54.0,58,3.0,1.74,1,0.0,359,3.3697467898357396
521160,0,Test 2,53,51.0,75,10.0,7.5,1,0.0,359,3.3697467898357396
521160,0,Quiz 3,79,81.0,19,3.0,0.57,1,0.0,359,3.3697467898357396
521160,0,Test 3,81,81.0,33,12.5,4.125,1,0.0,359,3.3697467898357396
521160,0,Quiz 4,114,117.0,50,4.0,2.0,1,0.0,359,3.3697467898357396
521160,0,Test 4,116,116.0,77,15.0,11.55,1,0.0,359,3.3697467898357396
521160,0,Quiz 5,149,152.0,50,4.0,2.0,1,0.0,359,3.3697467898357396
521160,0,Test 5,151,151.0,57,15.0,8.55,1,0.0,359,3.3697467898357396
521160,0,Quiz 6,170,,0,3.0,0.0,0,,359,3.3697467898357396
521160,0,Test 6,200,200.0,35,15.0,5.25,1,0.0,359,3.3697467898357396
521160,0,Quiz 7,206,,0,6.0,0.0,0,,359,3.3697467898357396
521160,0,Final Exam,240,230.0,56,100.0,56.0,1,0.0,359,3.3697467898357396
521404,0,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,154,2.3979600886917956
521404,0,Test 1,25,19.0,81,7.5,6.075,1,0.0,154,2.3979600886917956
521404,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,154,2.3979600886917956
521404,0,Test 2,53,46.0,95,10.0,9.5,1,0.0,154,2.3979600886917956
521404,0,Quiz 3,79,81.0,94,3.0,2.82,1,0.0,154,2.3979600886917956
521404,0,Test 3,81,78.0,91,12.5,11.375,1,0.0,154,2.3979600886917956
521404,0,Quiz 4,114,117.0,88,4.0,3.52,1,0.0,154,2.3979600886917956
521404,0,Test 4,116,114.0,88,15.0,13.2,1,0.0,154,2.3979600886917956
521404,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,154,2.3979600886917956
521404,0,Test 5,151,150.0,88,15.0,13.2,1,0.0,154,2.3979600886917956
521404,0,Quiz 6,170,173.0,97,3.0,2.91,1,0.0,154,2.3979600886917956
521404,0,Test 6,200,191.0,88,15.0,13.2,1,0.0,154,2.3979600886917956
521404,0,Quiz 7,206,209.0,76,6.0,4.56,1,0.0,154,2.3979600886917956
521404,0,Final Exam,240,233.0,87,100.0,87.0,1,0.0,154,2.3979600886917956
521709,0,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,28,3.25
521709,0,Test 1,25,25.0,83,7.5,6.225,1,0.0,28,3.25
521709,0,Quiz 2,51,,0,3.0,0.0,0,,28,3.25
521709,0,Test 2,53,53.0,66,10.0,6.6,1,0.0,28,3.25
521709,0,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,28,3.25
521709,0,Test 3,81,81.0,92,12.5,11.5,1,0.0,28,3.25
521709,0,Quiz 4,114,117.0,73,4.0,2.92,1,0.0,28,3.25
521709,0,Test 4,116,116.0,67,15.0,10.05,1,0.0,28,3.25
